onset_beat,duration_beat,pitch,id
244.75,0.25,74,n2648
244.0,0.25,86,n2643
245.0,0.25,55,n2659
245.5,0.25,55,n2662
245.75,0.25,59,n2664
245.25,0.25,60,n2661
245.5,0.25,63,n2663
245.0,0.25,64,n2660
245.0,0.25,67,n2649
245.25,0.25,67,n2650
245.5,0.25,67,n2651
245.75,0.25,70,n2652
245.0,0.25,79,n2644
246.0,0.25,55,n2676
246.5,0.25,55,n2679
246.25,0.25,58,n2678
246.75,0.25,59,n2681
246.0,0.25,62,n2677
246.5,0.25,63,n2680
246.5,0.25,70,n2669
246.0,0.25,74,n2667
246.25,0.25,74,n2668
246.75,0.25,74,n2670
246.0,0.25,86,n2665
247.0,0.25,55,n2682
247.5,0.25,55,n2685
247.25,0.25,60,n2684
247.75,0.25,62,n2687
247.0,0.25,64,n2683
247.5,0.25,66,n2686
247.0,0.25,67,n2671
247.25,0.25,67,n2672
247.5,0.25,67,n2673
247.75,0.125,68,n2674
247.875,0.125,73,n2675
247.0,0.25,79,n2666
248.0,0.25,55,n2698
248.5,0.25,55,n2701
248.75,0.25,60,n2703
248.25,0.25,61,n2700
248.5,0.25,64,n2702
248.0,0.25,65,n2699
248.25,0.25,68,n2689
248.0,0.25,69,n2688
248.5,0.25,69,n2690
248.75,0.125,70,n2691
248.875,0.125,75,n2692
249.0,0.25,55,n2704
249.5,0.25,55,n2707
250.0,0.25,55,n2721
250.5,0.25,55,n2724
251.0,0.25,55,n2727
249.75,0.25,58,n2709
249.25,0.25,59,n2706
249.5,0.25,62,n2708
249.0,0.25,63,n2705
249.25,0.25,70,n2694
249.0,0.25,71,n2693
249.5,0.25,71,n2695
249.75,0.125,72,n2696
249.875,0.125,77,n2697
250.75,0.25,56,n2726
250.25,0.25,57,n2723
250.5,0.25,60,n2725
250.0,0.25,61,n2722
250.25,0.25,72,n2711
250.0,0.25,73,n2710
250.5,0.25,73,n2712
250.75,0.125,74,n2713
250.875,0.125,79,n2714
251.25,0.25,58,n2729
251.0,0.25,59,n2728
251.5,0.25,66,n2731
251.25,0.25,74,n2716
251.5,0.25,74,n2717
251.0,0.25,75,n2715
251.5,0.25,79,n2718
252.0,0.25,55,n2749
252.5,0.25,55,n2752
252.75,0.25,60,n2754
252.25,0.25,61,n2751
252.5,0.25,64,n2753
252.0,0.25,65,n2750
252.0,0.25,73,n2734
252.25,0.25,80,n2736
252.0,0.25,81,n2735
252.5,0.25,81,n2738
252.75,0.25,82,n2740
252.0,0.0,85,n2733
253.0,0.25,55,n2755
253.5,0.25,55,n2758
253.75,0.25,58,n2760
253.25,0.25,59,n2757
253.5,0.25,62,n2759
253.0,0.25,63,n2756
253.0,0.25,75,n2742
253.25,0.25,82,n2744
253.0,0.25,83,n2743
253.5,0.25,83,n2746
253.75,0.25,84,n2748
253.0,0.0,87,n2741
254.0,0.25,55,n2776
254.5,0.25,55,n2779
254.75,0.25,56,n2781
254.25,0.25,57,n2778
254.5,0.25,60,n2780
254.0,0.25,61,n2777
254.0,0.25,77,n2762
254.25,0.25,84,n2764
254.0,0.25,85,n2763
254.5,0.25,85,n2766
254.75,0.25,86,n2768
254.0,0.0,89,n2761
255.5,0.5,42,n2785
255.5,0.5,54,n2786
255.0,0.25,55,n2782
255.5,0.25,56,n2774
255.25,0.25,58,n2784
255.0,0.25,59,n2783
255.75,0.25,59,n2775
255.0,0.25,78,n2770
255.25,0.25,79,n2772
255.25,0.25,86,n2773
255.0,0.25,87,n2771
256.5,0.25,59,n2789
256.0,0.25,63,n2787
256.25,0.25,63,n2788
256.75,0.25,63,n2790
256.5,0.5,65,n2796
256.0,0.5,66,n2795
257.0,0.25,56,n2791
257.25,0.25,56,n2792
257.5,0.5,63,n2798
257.0,0.5,64,n2797
257.5,0.25,64,n2793
257.75,0.25,67,n2794
258.5,0.5,61,n2808
258.0,0.5,62,n2807
258.5,0.25,68,n2801
258.0,0.25,71,n2799
258.25,0.25,71,n2800
258.75,0.25,71,n2802
259.5,0.25,42,n2810
259.75,0.25,54,n2811
259.5,0.25,56,n2805
259.75,0.25,59,n2806
259.0,0.5,60,n2809
259.0,0.25,75,n2803
259.25,0.25,75,n2804
260.5,0.25,59,n2814
260.0,0.25,63,n2812
260.25,0.25,63,n2813
260.75,0.25,63,n2815
260.75,0.25,65,n2823
260.25,0.25,66,n2821
260.5,0.25,66,n2822
260.0,0.25,67,n2820
261.0,0.25,56,n2816
261.25,0.25,56,n2817
261.75,0.25,62,n2827
261.5,0.25,63,n2826
261.25,0.25,64,n2825
261.5,0.25,64,n2818
261.0,0.25,65,n2824
261.75,0.25,67,n2819
262.75,0.25,59,n2839
262.5,0.25,60,n2838
262.25,0.25,61,n2837
262.0,0.25,62,n2836
262.5,0.25,68,n2830
262.0,0.25,71,n2828
262.25,0.25,71,n2829
262.75,0.25,71,n2831
263.0,0.5,32,n2840
263.5,0.5,35,n2842
263.0,0.5,44,n2841
263.5,0.5,47,n2843
263.5,0.25,56,n2834
263.75,0.25,59,n2835
263.0,0.25,75,n2832
263.25,0.25,75,n2833
264.0,0.5,39,n2854
264.5,0.5,39,n2856
264.0,0.5,51,n2855
264.5,0.5,51,n2857
264.5,0.25,59,n2846
264.0,0.25,63,n2844
264.25,0.25,63,n2845
264.75,0.25,63,n2847
264.0,0.5,71,n2852
265.0,0.5,35,n2858
265.5,0.5,39,n2860
265.0,0.5,47,n2859
265.5,0.5,51,n2861
265.5,0.25,56,n2850
265.75,0.25,59,n2851
265.0,0.5,70,n2853
266.0,0.5,32,n2874
266.5,0.5,32,n2876
266.0,0.5,44,n2875
266.5,0.5,44,n2877
266.5,0.25,59,n2866
266.0,0.25,63,n2864
266.25,0.25,63,n2865
266.75,0.25,63,n2867
266.0,0.5,69,n2862
267.0,0.5,32,n2878
267.5,0.5,35,n2880
267.0,0.5,44,n2879
267.5,0.5,47,n2881
267.75,0.25,55,n2872
267.0,0.25,56,n2868
267.25,0.25,56,n2869
267.5,0.25,56,n2871
267.75,0.25,59,n2873
267.0,0.5,68,n2863
268.0,0.5,39,n2900
268.5,0.5,39,n2902
268.0,0.5,51,n2901
268.5,0.5,51,n2903
268.5,0.25,55,n2888
268.5,0.25,59,n2889
268.0,0.25,60,n2884
268.25,0.25,60,n2886
268.75,0.25,63,n2891
268.0,0.5,67,n2882
269.0,0.5,35,n2904
269.5,0.5,39,n2906
269.0,0.5,47,n2905
269.5,0.5,51,n2907
269.5,0.25,53,n2896
269.75,0.25,55,n2898
270.5,0.25,55,n2916
269.75,0.25,59,n2899
269.0,0.5,66,n2883
270.0,0.5,32,n2922
270.5,0.5,32,n2924
270.0,0.5,44,n2923
270.5,0.5,44,n2925
270.0,0.25,60,n2912
270.25,0.25,60,n2914
270.75,0.25,60,n2918
270.25,0.25,63,n2915
270.75,0.25,63,n2919
271.0,0.5,29,n2926
271.0,0.5,41,n2927
271.0,0.5,52,n2920
271.0,0.5,64,n2909
271.5,0.25,69,n2910
271.75,0.25,72,n2911
271.5,0.5,75,n2929
272.5,0.5,65,n2940
272.0,0.5,66,n2938
272.5,0.25,72,n2932
272.0,0.5,73,n2939
272.5,0.5,74,n2941
272.0,0.25,76,n2930
272.25,0.25,76,n2931
272.75,0.25,76,n2933
273.5,0.5,65,n2944
273.0,0.5,66,n2942
273.0,0.25,69,n2934
273.25,0.25,69,n2935
273.5,0.25,69,n2936
273.75,0.25,72,n2937
273.0,0.5,73,n2943
273.5,0.5,75,n2945
274.5,0.5,65,n2956
274.0,0.5,66,n2954
274.5,0.25,72,n2948
274.0,0.5,73,n2955
274.5,0.5,74,n2957
274.0,0.25,76,n2946
274.25,0.25,76,n2947
274.75,0.25,76,n2949
275.5,0.5,65,n2960
275.0,0.5,66,n2958
275.0,0.25,69,n2950
275.25,0.25,69,n2951
275.5,0.25,69,n2952
275.75,0.25,72,n2953
275.0,0.5,73,n2959
275.5,0.5,75,n2961
276.5,0.5,65,n2972
276.0,0.5,66,n2970
276.5,0.25,69,n2964
276.75,0.25,72,n2965
276.0,0.5,73,n2971
276.5,0.5,74,n2973
276.0,0.25,76,n2962
276.25,0.25,76,n2963
277.5,0.5,65,n2976
277.0,0.5,66,n2974
277.5,0.25,69,n2968
277.75,0.25,72,n2969
277.0,0.5,73,n2975
277.5,0.5,75,n2977
277.0,0.25,76,n2966
277.25,0.25,76,n2967
278.5,0.5,65,n2988
278.0,0.5,66,n2986
278.5,0.25,69,n2980
278.75,0.25,72,n2981
278.0,0.5,73,n2987
278.5,0.5,74,n2989
278.0,0.25,76,n2978
278.25,0.25,76,n2979
279.0,0.5,66,n2990
279.5,0.25,72,n2984
279.0,0.5,73,n2991
279.5,0.5,75,n2992
279.0,0.25,76,n2982
279.25,0.25,76,n2983
279.75,0.25,76,n2985
280.5,0.25,76,n2995
280.5,0.5,78,n3002
280.0,0.25,79,n2993
280.25,0.25,79,n2994
280.75,0.25,79,n2996
280.0,0.5,80,n3001
281.0,0.25,72,n2997
281.25,0.25,72,n2998
281.5,0.25,72,n2999
281.5,0.5,73,n3004
281.0,0.5,75,n3003
281.75,0.25,76,n3000
282.5,0.25,76,n3007
282.5,0.5,78,n3014
282.0,0.25,79,n3005
282.25,0.25,79,n3006
282.75,0.25,79,n3008
282.0,0.5,80,n3013
283.0,0.25,72,n3009
283.25,0.25,72,n3010
283.5,0.25,72,n3011
283.5,0.5,73,n3016
283.0,0.5,75,n3015
283.75,0.25,76,n3012
284.5,0.25,72,n3019
284.5,0.5,75,n3026
284.75,0.25,76,n3020
284.0,0.25,79,n3017
284.25,0.25,79,n3018
284.0,0.5,80,n3025
285.5,0.25,72,n3023
286.5,0.25,72,n3031
285.5,0.5,75,n3028
286.5,0.5,75,n3038
285.75,0.25,76,n3024
285.0,0.25,79,n3021
285.25,0.25,79,n3022
286.25,0.25,79,n3030
285.0,0.5,80,n3027
286.75,0.25,76,n3032
286.0,0.25,79,n3029
286.0,0.5,80,n3037
287.5,0.25,38,n3035
287.75,0.25,40,n3036
287.0,0.25,79,n3033
287.25,0.25,79,n3034
287.0,0.5,80,n3039
288.5,0.25,21,n3055
289.5,0.25,21,n3059
289.25,0.25,26,n3058
288.0,0.25,38,n3053
288.0,0.25,41,n3041
288.25,0.25,42,n3042
288.5,0.25,42,n3044
289.0,0.25,43,n3047
288.25,0.25,45,n3043
289.0,0.25,38,n3057
289.25,0.25,44,n3048
289.5,0.25,44,n3050
289.75,0.25,45,n3051
289.25,0.25,47,n3049
289.75,0.25,48,n3052
290.5,0.25,21,n3075
290.25,0.25,26,n3074
290.0,0.25,38,n3073
290.0,0.25,45,n3061
290.25,0.25,46,n3062
290.5,0.25,46,n3064
290.75,0.25,47,n3065
290.25,0.25,49,n3063
290.75,0.25,50,n3066
291.5,0.25,21,n3079
291.25,0.25,26,n3078
291.0,0.25,38,n3077
291.0,0.25,47,n3067
291.25,0.25,48,n3068
291.5,0.25,48,n3070
291.25,0.25,51,n3069
291.75,0.25,52,n3072
292.5,0.25,21,n3102
292.25,0.25,28,n3101
292.75,0.25,33,n3103
292.0,0.25,40,n3100
292.75,0.25,51,n3090
292.25,0.25,52,n3086
292.5,0.25,52,n3088
292.75,0.25,54,n3091
292.25,0.25,55,n3087
292.5,0.25,55,n3089
292.0,0.5,56,n3081
292.5,0.5,56,n3082
293.5,0.25,21,n3106
293.25,0.25,28,n3105
293.0,0.25,40,n3104
293.75,0.25,49,n3098
293.25,0.25,50,n3094
293.5,0.25,50,n3096
293.0,0.25,51,n3092
293.75,0.25,52,n3099
294.0,0.25,52,n3113
293.25,0.25,53,n3095
293.0,0.25,54,n3093
293.0,0.5,56,n3083
293.5,0.5,56,n3084
294.5,0.25,21,n3130
294.25,0.25,28,n3129
294.75,0.25,33,n3131
294.0,0.25,40,n3128
294.75,0.25,47,n3118
294.25,0.25,48,n3114
294.0,0.25,49,n3112
294.75,0.25,50,n3119
294.25,0.25,51,n3115
294.0,0.5,56,n3108
294.5,0.5,56,n3109
295.5,0.25,21,n3134
295.25,0.25,28,n3133
295.75,0.25,33,n3135
295.0,0.25,40,n3132
295.75,0.25,45,n3126
295.25,0.25,49,n3123
295.0,0.5,56,n3110
295.5,0.5,57,n3111
296.5,0.25,24,n3150
296.25,0.25,29,n3149
296.0,0.25,41,n3148
296.0,0.25,44,n3136
296.25,0.25,45,n3137
296.5,0.25,45,n3139
296.75,0.25,46,n3140
296.25,0.25,48,n3138
296.75,0.25,49,n3141
297.5,0.25,24,n3154
297.25,0.25,29,n3153
297.0,0.25,41,n3152
297.0,0.25,46,n3142
297.25,0.25,47,n3143
297.5,0.25,47,n3145
297.75,0.25,48,n3146
297.25,0.25,50,n3144
297.75,0.25,51,n3147
298.5,0.25,24,n3170
298.25,0.25,29,n3169
298.75,0.25,36,n3171
299.75,0.25,36,n3175
300.75,0.25,36,n3198
301.75,0.25,36,n3202
298.0,0.25,41,n3168
298.0,0.25,48,n3156
298.25,0.25,49,n3157
298.5,0.25,49,n3159
298.75,0.25,50,n3160
298.25,0.25,52,n3158
298.75,0.25,53,n3161
299.5,0.25,24,n3174
299.25,0.25,29,n3173
299.0,0.25,41,n3172
299.0,0.25,50,n3162
299.25,0.25,51,n3163
299.5,0.25,51,n3165
299.75,0.25,52,n3166
299.25,0.25,54,n3164
299.75,0.25,55,n3167
300.5,0.25,24,n3197
300.25,0.25,31,n3196
300.0,0.25,43,n3195
300.75,0.25,54,n3185
300.25,0.25,55,n3181
300.5,0.25,55,n3183
300.75,0.25,57,n3186
300.25,0.25,58,n3182
300.5,0.25,58,n3184
300.0,0.5,59,n3176
300.5,0.5,59,n3177
301.5,0.25,24,n3201
301.25,0.25,31,n3200
301.0,0.25,43,n3199
301.75,0.25,52,n3193
301.25,0.25,53,n3189
301.5,0.25,53,n3191
301.0,0.25,54,n3187
301.75,0.25,55,n3194
301.25,0.25,56,n3190
301.5,0.25,56,n3192
301.0,0.25,57,n3188
301.0,0.5,59,n3178
301.5,0.5,59,n3179
302.5,0.25,24,n3225
302.0,0.25,43,n3223
302.5,0.25,51,n3211
302.0,0.25,52,n3207
303.25,0.25,52,n3218
302.75,0.25,53,n3214
302.25,0.25,54,n3210
302.0,0.25,55,n3208
302.0,0.5,59,n3203
302.5,0.5,59,n3204
303.5,0.25,24,n3229
303.25,0.25,31,n3228
303.0,0.25,43,n3227
303.75,0.25,51,n3222
303.0,0.5,59,n3205
303.5,0.5,60,n3206
304.5,0.25,33,n3245
304.25,0.25,38,n3244
304.0,0.25,50,n3243
304.0,0.25,53,n3231
304.25,0.25,54,n3232
304.5,0.25,54,n3234
304.75,0.25,55,n3235
304.25,0.25,57,n3233
304.75,0.25,58,n3236
305.5,0.25,33,n3249
305.25,0.25,38,n3248
305.75,0.25,45,n3250
305.0,0.25,50,n3247
305.0,0.25,55,n3237
305.25,0.25,56,n3238
305.5,0.25,56,n3240
305.75,0.25,57,n3241
305.25,0.25,59,n3239
305.75,0.25,60,n3242
306.5,0.25,33,n3265
306.25,0.25,38,n3264
306.75,0.25,45,n3266
306.0,0.25,50,n3263
306.0,0.25,57,n3251
306.25,0.25,58,n3252
306.5,0.25,58,n3254
306.75,0.25,59,n3255
306.25,0.25,61,n3253
306.75,0.25,62,n3256
307.5,0.25,33,n3269
307.25,0.25,38,n3268
307.75,0.25,45,n3270
307.0,0.25,50,n3267
307.0,0.25,59,n3257
307.25,0.25,60,n3258
307.5,0.25,60,n3260
307.75,0.25,61,n3261
307.25,0.25,63,n3259
307.75,0.25,64,n3262
308.5,0.25,33,n3292
308.25,0.25,40,n3291
308.75,0.25,45,n3293
308.0,0.25,52,n3290
308.75,0.25,63,n3280
308.25,0.25,64,n3276
308.5,0.25,64,n3278
308.75,0.25,66,n3281
308.25,0.25,67,n3277
308.5,0.25,67,n3279
308.0,0.5,68,n3271
308.5,0.5,68,n3272
309.0,0.5,68,n3273
309.5,0.5,68,n3274
310.0,0.5,68,n3298
309.5,0.25,33,n3296
309.25,0.25,40,n3295
309.75,0.25,45,n3297
309.0,0.25,52,n3294
309.75,0.25,61,n3288
309.25,0.25,62,n3284
309.5,0.25,62,n3286
309.0,0.25,63,n3282
309.75,0.25,64,n3289
309.25,0.25,65,n3285
309.0,0.25,66,n3283
310.5,0.25,33,n3320
310.25,0.25,40,n3319
310.0,0.25,52,n3318
310.75,0.25,59,n3308
311.0,0.25,59,n3310
310.25,0.25,60,n3304
310.0,0.25,61,n3302
310.75,0.25,62,n3309
310.25,0.25,63,n3305
310.0,0.25,64,n3303
310.5,0.5,68,n3299
311.5,0.25,33,n3324
311.25,0.25,40,n3323
311.75,0.25,45,n3325
311.0,0.25,52,n3322
311.75,0.25,57,n3316
311.25,0.25,61,n3313
311.5,0.25,61,n3315
311.0,0.5,68,n3300
311.5,0.5,69,n3301
312.5,0.25,36,n3340
312.25,0.25,41,n3339
312.75,0.25,48,n3341
312.0,0.25,53,n3338
312.0,0.25,56,n3326
312.25,0.25,57,n3327
312.5,0.25,57,n3329
312.75,0.25,58,n3330
312.25,0.25,60,n3328
312.75,0.25,61,n3331
313.5,0.25,36,n3344
313.25,0.25,41,n3343
313.0,0.25,53,n3342
313.0,0.25,58,n3332
313.25,0.25,59,n3333
313.5,0.25,59,n3335
313.75,0.25,60,n3336
313.25,0.25,62,n3334
313.75,0.25,63,n3337
314.5,0.25,36,n3360
314.25,0.25,41,n3359
314.0,0.25,53,n3358
314.0,0.25,60,n3346
314.25,0.25,61,n3347
314.5,0.25,61,n3349
314.75,0.25,62,n3350
314.25,0.25,64,n3348
314.75,0.25,65,n3351
315.5,0.25,36,n3364
315.25,0.25,41,n3363
315.0,0.25,53,n3362
315.0,0.25,62,n3352
315.25,0.25,63,n3353
315.5,0.25,63,n3355
315.75,0.25,64,n3356
315.25,0.25,66,n3354
315.75,0.25,67,n3357
316.5,0.25,36,n3387
316.75,0.25,48,n3388
316.0,0.25,55,n3385
316.75,0.25,66,n3375
316.25,0.25,67,n3371
316.5,0.25,67,n3373
316.75,0.25,69,n3376
316.25,0.25,70,n3372
316.0,0.5,71,n3366
316.5,0.5,71,n3367
317.5,0.25,36,n3391
317.75,0.25,48,n3392
317.0,0.25,55,n3389
317.75,0.25,64,n3383
317.25,0.25,65,n3379
317.5,0.25,65,n3381
318.75,0.25,65,n3404
317.0,0.25,66,n3377
317.75,0.25,67,n3384
317.25,0.25,68,n3380
317.5,0.25,68,n3382
317.0,0.25,69,n3378
317.0,0.5,71,n3368
317.5,0.5,71,n3369
318.5,0.25,36,n3415
318.0,0.25,55,n3413
318.25,0.25,63,n3399
318.5,0.25,63,n3401
318.0,0.25,64,n3397
318.25,0.25,66,n3400
318.0,0.25,67,n3398
318.0,0.5,71,n3393
318.5,0.5,71,n3394
319.5,0.25,36,n3419
319.0,0.25,55,n3417
319.5,0.25,61,n3409
320.0,0.25,61,n3431
321.0,0.25,61,n3435
319.75,0.25,63,n3412
319.0,0.5,71,n3395
319.5,0.5,72,n3396
320.5,0.25,37,n3433
320.25,0.25,49,n3432
320.75,0.25,49,n3434
320.0,0.25,52,n3421
320.25,0.25,64,n3422
320.75,0.25,75,n3424
320.5,0.25,76,n3423
321.5,0.25,37,n3437
321.25,0.25,49,n3436
321.75,0.25,49,n3438
321.5,0.5,53,n3430
321.4375,0.0625,54,n3429
321.3125,0.0625,58,n3427
321.25,0.0625,60,n3426
321.0,0.25,77,n3425
322.5,0.25,34,n3446
322.25,0.25,46,n3445
322.75,0.25,46,n3447
322.0,0.5,53,n3439
322.0,0.25,58,n3444
322.5,0.5,65,n3440
322.0,0.5,66,n3443
323.5,0.25,33,n3450
323.25,0.25,45,n3449
323.5,0.5,54,n3442
323.0,0.25,57,n3448
323.0,0.5,78,n3441
324.5,0.25,39,n3464
324.75,0.25,51,n3465
324.0,0.25,54,n3452
324.0,0.25,63,n3462
324.25,0.25,66,n3453
324.5,0.25,78,n3454
325.5,0.25,39,n3468
325.25,0.25,51,n3467
325.75,0.25,51,n3469
325.5,0.5,55,n3461
325.4375,0.0625,56,n3460
325.25,0.0625,62,n3457
325.0,0.25,63,n3466
325.0,0.25,79,n3456
326.5,0.25,36,n3478
326.25,0.25,48,n3477
326.75,0.25,48,n3479
326.0,0.5,55,n3470
326.0,0.25,60,n3476
326.5,0.5,67,n3471
326.0,0.5,68,n3475
327.5,0.25,35,n3482
327.25,0.25,47,n3481
327.5,0.25,56,n3473
327.75,0.25,57,n3474
327.0,0.25,59,n3480
327.0,0.5,80,n3472
328.5,0.25,38,n3498
328.25,0.25,43,n3497
328.75,0.25,50,n3499
328.0,0.25,55,n3496
328.0,0.25,58,n3484
328.25,0.25,59,n3485
328.5,0.25,59,n3487
328.75,0.25,60,n3488
328.25,0.25,62,n3486
328.75,0.25,63,n3489
329.5,0.25,26,n3502
329.25,0.25,31,n3501
329.75,0.25,38,n3503
329.0,0.25,43,n3500
329.0,0.25,60,n3490
329.25,0.25,61,n3491
329.5,0.25,61,n3493
329.75,0.25,62,n3494
329.25,0.25,64,n3492
329.75,0.25,65,n3495
330.25,0.25,43,n3523
330.0,0.25,55,n3522
330.75,0.25,66,n3513
330.25,0.25,67,n3509
330.5,0.25,67,n3511
330.75,0.25,69,n3514
330.25,0.25,70,n3510
330.5,0.25,70,n3512
330.0,0.5,71,n3504
330.5,0.5,71,n3505
331.25,0.25,31,n3527
331.0,0.25,43,n3526
331.25,0.25,65,n3517
331.5,0.25,65,n3519
331.0,0.25,66,n3515
331.75,0.25,66,n3521
331.25,0.25,68,n3518
331.5,0.25,68,n3520
331.0,0.25,69,n3516
331.0,0.5,71,n3506
331.5,0.5,71,n3507
332.5,0.25,47,n3546
332.75,0.25,59,n3547
332.0,0.25,64,n3544
332.0,0.25,67,n3530
332.25,0.25,68,n3531
332.5,0.25,68,n3533
332.75,0.25,69,n3534
332.25,0.25,71,n3532
332.75,0.25,72,n3535
333.5,0.25,35,n3550
333.25,0.25,40,n3549
333.75,0.25,47,n3551
333.0,0.25,52,n3548
333.0,0.25,69,n3536
333.25,0.25,70,n3537
333.5,0.25,70,n3541
333.25,0.25,73,n3538
333.5,0.25,73,n3539
333.75,0.25,74,n3543
333.75,0.25,76,n3540
334.5,0.25,47,n3578
334.25,0.25,52,n3577
334.75,0.25,59,n3579
334.0,0.25,64,n3576
334.0,0.25,73,n3560
334.75,0.25,73,n3567
334.5,0.25,74,n3565
334.25,0.25,75,n3563
334.0,0.25,76,n3561
334.5,0.25,76,n3554
334.0,0.25,80,n3552
334.25,0.25,80,n3553
334.75,0.25,80,n3555
335.5,0.25,35,n3582
335.25,0.25,40,n3581
335.75,0.25,47,n3583
335.0,0.25,52,n3580
335.5,0.25,61,n3558
335.75,0.25,61,n3559
335.75,0.25,66,n3574
335.5,0.25,70,n3573
335.25,0.25,71,n3571
335.0,0.25,73,n3556
335.25,0.25,73,n3557
336.0,0.5,34,n3602
336.0,0.5,46,n3603
336.75,0.25,67,n3591
336.5,0.25,68,n3606
336.0,0.25,75,n3584
336.25,0.25,75,n3587
336.75,0.25,75,n3593
336.0,0.25,81,n3586
336.25,0.25,81,n3589
337.75,0.25,38,n3613
337.5,0.25,41,n3612
337.0,0.25,53,n3608
337.25,0.25,53,n3595
337.0,0.25,57,n3609
337.25,0.25,57,n3596
337.0,0.25,62,n3610
337.25,0.25,62,n3597
337.5,0.25,73,n3598
337.75,0.25,74,n3600
337.5,0.25,76,n3599
337.75,0.25,77,n3601
338.0,0.5,34,n3636
338.0,0.5,46,n3637
338.5,0.25,60,n3638
338.75,0.25,67,n3621
338.5,0.25,68,n3640
338.0,0.25,75,n3614
338.25,0.25,75,n3617
338.75,0.25,75,n3623
338.0,0.25,81,n3616
338.25,0.25,81,n3619
339.0,0.25,50,n3642
339.0,0.25,53,n3643
339.25,0.25,53,n3646
339.0,0.25,57,n3644
339.25,0.25,57,n3647
339.75,0.25,61,n3650
339.5,0.25,62,n3648
339.75,0.25,65,n3651
339.5,0.25,66,n3649
339.5,0.25,69,n3630
339.75,0.25,69,n3633
339.75,0.25,72,n3634
339.75,0.25,75,n3635
339.0,0.25,81,n3625
339.25,0.25,81,n3628
340.75,0.25,57,n3682
340.5,0.25,58,n3680
340.25,0.25,59,n3678
340.0,0.25,60,n3676
340.75,0.25,60,n3683
340.5,0.25,62,n3681
340.25,0.25,63,n3679
340.0,0.25,64,n3677
340.0,0.25,69,n3652
340.25,0.25,69,n3655
340.5,0.25,69,n3658
340.0,0.25,73,n3653
340.25,0.25,73,n3656
340.75,0.25,74,n3662
340.0,0.25,76,n3654
340.25,0.25,77,n3657
340.5,0.25,78,n3660
340.75,0.25,79,n3663
341.25,0.25,79,n3668
341.75,0.25,39,n3691
341.5,0.25,44,n3689
341.25,0.25,47,n3686
342.75,0.25,47,n3736
341.75,0.25,51,n3692
341.25,0.25,55,n3688
341.0,0.25,80,n3666
341.25,0.25,83,n3669
342.25,0.25,83,n3696
341.5,0.25,83,n3670
342.5,0.25,83,n3699
341.75,0.25,83,n3673
341.5,0.25,87,n3671
341.75,0.25,87,n3674
341.5,0.25,88,n3672
341.75,0.25,89,n3675
342.75,0.25,35,n3735
345.5,0.25,35,n3776
342.5,0.25,36,n3733
342.25,0.25,37,n3731
342.0,0.25,38,n3729
342.5,0.25,48,n3734
342.25,0.25,49,n3732
342.0,0.25,50,n3730
342.0,0.25,83,n3693
342.75,0.25,84,n3702
342.0,0.25,87,n3694
342.0,0.25,90,n3695
342.25,0.25,91,n3698
342.5,0.25,92,n3701
344.75,0.25,92,n3726
342.75,0.25,93,n3704
345.0,0.25,93,n3758
344.5,0.25,28,n3749
344.25,0.25,29,n3747
345.25,0.25,34,n3775
345.75,0.25,36,n3777
345.0,0.25,38,n3774
344.75,0.25,39,n3752
344.5,0.25,40,n3750
344.25,0.25,41,n3748
345.75,0.25,90,n3764
344.5,0.25,91,n3723
345.5,0.25,91,n3762
345.25,0.25,92,n3760
346.25,0.25,92,n3769
345.75,0.25,94,n3765
345.5,0.25,95,n3763
344.25,0.25,99,n3722
344.5,0.25,100,n3725
344.75,0.25,101,n3728
345.5,0.5,103,n3754
346.0,0.5,30,n3784
346.5,0.5,31,n3785
346.0,0.25,37,n3778
346.25,0.25,38,n3779
346.5,0.25,39,n3780
346.75,0.25,40,n3781
346.5,0.25,87,n3770
347.5,0.5,90,n3787
348.0,0.5,90,n3788
349.0,0.5,90,n3818
346.5,0.25,91,n3771
346.5,0.25,95,n3756
346.0,0.5,97,n3755
346.75,0.25,97,n3757
347.0,0.5,33,n3814
348.5,0.5,33,n3817
347.5,0.5,35,n3815
347.0,0.25,41,n3806
347.25,0.25,42,n3807
347.5,0.25,43,n3808
347.75,0.25,44,n3809
347.5,0.25,83,n3794
347.0,0.25,85,n3790
347.75,0.25,86,n3797
347.5,0.25,87,n3795
347.25,0.25,88,n3793
347.0,0.5,95,n3786
348.0,0.5,37,n3816
348.0,0.25,45,n3810
348.25,0.25,46,n3811
348.75,0.25,46,n3813
348.5,0.25,47,n3812
348.5,0.25,79,n3802
348.0,0.25,81,n3798
348.5,0.25,83,n3803
348.25,0.25,84,n3801
348.5,0.5,88,n3789
349.0,0.5,38,n3847
349.5,0.5,40,n3848
349.0,0.25,45,n3839
349.25,0.25,46,n3840
349.5,0.25,47,n3841
349.75,0.25,48,n3842
349.75,0.25,78,n3829
349.0,0.25,81,n3823
349.75,0.25,82,n3830
349.25,0.25,84,n3826
349.0,0.25,85,n3824
349.5,0.5,91,n3819
350.0,0.5,42,n3849
350.5,0.5,43,n3850
350.0,0.25,49,n3843
350.25,0.25,50,n3844
350.5,0.25,51,n3845
350.75,0.25,52,n3846
350.75,0.25,74,n3837
350.5,0.25,75,n3835
351.5,0.5,78,n3852
352.0,0.5,78,n3853
353.0,0.5,78,n3899
350.5,0.25,79,n3836
350.25,0.25,80,n3834
