onset_beat,duration_beat,pitch,id
358.4625,0.06666667,53,n2322
358.52917,0.06666667,57,n2323
358.59583,0.06666667,59,n2324
358.6625,0.06666667,60,n2325
358.72916,0.06666667,62,n2326
358.79584,0.06666667,64,n2327
358.8625,0.06666667,65,n2328
358.92917,0.06666667,67,n2329
358.99582,0.06666667,69,n2330
359.5625,0.5,26,n2356
359.0625,0.5,28,n2354
359.5625,0.5,38,n2357
359.0625,0.5,40,n2355
359.0625,0.06666667,71,n2331
359.12918,0.06666667,72,n2332
361.0625,0.5,72,n2360
361.5625,0.5,72,n2364
362.0625,0.5,72,n2368
359.19583,0.06666667,74,n2333
359.2625,0.06666667,76,n2334
361.0625,0.5,76,n2361
361.5625,0.5,76,n2365
362.0625,0.5,76,n2369
359.32916,0.06666667,77,n2335
359.39584,0.06666667,79,n2336
359.4625,0.06666667,81,n2337
359.52917,0.06666667,83,n2338
359.59583,0.06666667,84,n2339
359.6625,0.06666667,86,n2340
359.72916,0.06666667,88,n2341
359.79584,0.06666667,89,n2342
359.8625,0.06666667,91,n2343
359.92917,0.06666667,93,n2344
360.0625,0.5,24,n2376
360.0625,0.5,36,n2377
360.0625,0.5,96,n2358
361.0625,0.5,60,n2379
361.5625,0.5,60,n2382
361.0625,0.5,64,n2380
361.5625,0.5,64,n2383
361.0625,0.5,67,n2381
361.5625,0.5,67,n2384
361.0625,0.5,79,n2362
361.5625,0.5,79,n2366
361.0625,0.5,84,n2363
361.5625,0.5,84,n2367
362.5625,0.5,55,n2388
362.0625,0.5,60,n2385
362.5625,0.5,63,n2390
362.0625,0.5,64,n2386
362.0625,0.5,67,n2387
362.5625,0.5,67,n2372
362.5625,0.5,75,n2374
362.0625,0.5,84,n2371
363.0625,0.5,58,n2415
363.5625,0.5,58,n2418
363.0625,0.5,62,n2416
363.5625,0.5,62,n2419
363.0625,0.5,66,n2417
363.5625,0.5,66,n2420
363.0625,0.5,70,n2391
363.5625,0.5,70,n2395
363.0625,0.5,74,n2392
363.5625,0.5,74,n2396
363.0625,0.5,78,n2393
363.5625,0.5,78,n2397
363.0625,0.5,82,n2394
363.5625,0.5,82,n2398
364.0625,0.5,58,n2421
364.5625,0.5,58,n2424
364.0625,0.5,62,n2422
364.5625,0.5,62,n2425
364.0625,0.5,66,n2423
364.5625,0.5,66,n2426
364.0625,0.5,70,n2399
364.5625,0.5,70,n2403
364.0625,0.5,74,n2400
364.5625,0.5,74,n2404
364.0625,0.5,78,n2401
364.5625,0.5,78,n2405
364.0625,0.5,82,n2402
364.5625,0.5,82,n2406
365.5625,0.5,53,n2430
365.5625,0.5,57,n2431
365.0625,0.5,58,n2427
365.5625,0.5,61,n2432
365.0625,0.5,62,n2428
365.5625,0.5,65,n2411
365.0625,0.5,66,n2429
365.5625,0.5,69,n2412
365.0625,0.5,70,n2407
365.5625,0.5,73,n2413
365.0625,0.5,74,n2408
365.5625,0.5,77,n2414
365.0625,0.5,78,n2409
365.0625,0.5,82,n2410
366.0625,1.0,56,n2453
366.0625,1.0,60,n2454
366.0625,1.0,64,n2455
366.0625,1.0,68,n2433
366.0625,1.0,72,n2434
366.0625,1.0,76,n2435
366.0625,1.0,80,n2436
367.0625,0.5,56,n2456
367.5625,0.5,56,n2459
367.0625,0.5,60,n2457
367.5625,0.5,60,n2460
367.0625,0.5,64,n2458
367.5625,0.5,64,n2461
367.0625,0.5,68,n2437
367.5625,0.5,68,n2441
367.0625,0.5,72,n2438
367.5625,0.5,72,n2442
367.0625,0.5,76,n2439
367.5625,0.5,76,n2443
367.0625,0.5,80,n2440
367.5625,0.5,80,n2444
368.5625,0.5,51,n2465
368.5625,0.5,55,n2466
368.0625,0.5,56,n2462
368.5625,0.5,59,n2467
368.0625,0.5,60,n2463
368.5625,0.5,63,n2449
368.0625,0.5,64,n2464
368.5625,0.5,67,n2450
368.0625,0.5,68,n2445
368.5625,0.5,71,n2451
368.0625,0.5,72,n2446
368.5625,0.5,75,n2452
368.0625,0.5,76,n2447
368.0625,0.5,80,n2448
369.0625,1.0,54,n2498
369.0625,1.0,58,n2499
369.0625,1.0,62,n2500
369.0625,1.0,66,n2468
369.0625,1.0,70,n2469
369.0625,1.0,78,n2471
370.0625,5.0,31,n2501
370.0625,5.0,43,n2502
370.0625,2.125,55,n2473
375.0625,0.5,24,n2523
375.0625,0.5,36,n2524
373.1875,0.125,71,n2483
373.3125,0.125,72,n2484
373.4375,0.125,74,n2485
373.5625,0.125,76,n2486
373.6875,0.125,77,n2487
373.8125,0.125,79,n2488
373.9375,0.125,81,n2489
374.0625,0.125,83,n2490
374.1875,0.125,84,n2491
374.3125,0.125,86,n2492
374.4375,0.125,88,n2493
374.5625,0.125,89,n2494
375.0625,0.5,96,n2505
376.0625,0.5,60,n2526
376.5625,0.5,60,n2529
376.0625,0.5,64,n2527
376.5625,0.5,64,n2530
376.0625,0.5,67,n2528
376.5625,0.5,67,n2531
376.0625,0.5,72,n2507
376.5625,0.5,72,n2511
376.0625,0.5,76,n2508
376.5625,0.5,76,n2512
376.0625,0.5,79,n2509
376.5625,0.5,79,n2513
376.0625,0.5,84,n2510
376.5625,0.5,84,n2514
377.5625,0.5,55,n2535
377.0625,0.5,60,n2532
377.5625,0.5,63,n2537
377.0625,0.5,64,n2533
377.0625,0.5,67,n2534
377.5625,0.5,67,n2519
377.5625,0.5,71,n2520
377.0625,0.5,72,n2515
377.5625,0.5,75,n2521
377.0625,0.5,76,n2516
377.0625,0.5,79,n2517
377.5625,0.5,79,n2522
377.0625,0.5,84,n2518
378.0625,0.5,58,n2562
378.5625,0.5,58,n2565
378.0625,0.5,62,n2563
378.5625,0.5,62,n2566
378.0625,0.5,66,n2564
378.5625,0.5,66,n2567
378.0625,0.5,70,n2538
378.5625,0.5,70,n2542
378.0625,0.5,74,n2539
378.5625,0.5,74,n2543
378.0625,0.5,78,n2540
378.5625,0.5,78,n2544
378.0625,0.5,82,n2541
378.5625,0.5,82,n2545
379.0625,0.5,58,n2568
379.5625,0.5,58,n2571
379.0625,0.5,62,n2569
379.5625,0.5,62,n2572
379.0625,0.5,66,n2570
379.5625,0.5,66,n2573
379.0625,0.5,70,n2546
379.5625,0.5,70,n2550
379.0625,0.5,74,n2547
379.5625,0.5,74,n2551
379.0625,0.5,78,n2548
379.5625,0.5,78,n2552
379.0625,0.5,82,n2549
379.5625,0.5,82,n2553
380.5625,0.5,53,n2577
380.5625,0.5,57,n2578
380.0625,0.5,58,n2574
380.5625,0.5,61,n2579
380.0625,0.5,62,n2575
380.5625,0.5,65,n2558
380.0625,0.5,66,n2576
380.5625,0.5,69,n2559
380.0625,0.5,70,n2554
380.5625,0.5,73,n2560
380.0625,0.5,74,n2555
380.5625,0.5,77,n2561
380.0625,0.5,78,n2556
380.0625,0.5,82,n2557
381.0625,1.0,56,n2600
381.0625,1.0,60,n2601
381.0625,1.0,64,n2602
381.0625,1.0,68,n2580
381.0625,1.0,72,n2581
381.0625,1.0,76,n2582
381.0625,1.0,80,n2583
382.0625,0.5,56,n2603
382.5625,0.5,56,n2606
382.0625,0.5,60,n2604
382.5625,0.5,60,n2607
382.0625,0.5,64,n2605
382.5625,0.5,64,n2608
382.0625,0.5,68,n2584
382.5625,0.5,68,n2588
382.0625,0.5,72,n2585
382.5625,0.5,72,n2589
382.0625,0.5,76,n2586
382.5625,0.5,76,n2590
382.0625,0.5,80,n2587
382.5625,0.5,80,n2591
383.5625,0.5,51,n2612
383.5625,0.5,55,n2613
383.0625,0.5,56,n2609
383.5625,0.5,59,n2614
383.0625,0.5,60,n2610
383.5625,0.5,63,n2596
383.0625,0.5,64,n2611
383.5625,0.5,67,n2597
383.0625,0.5,68,n2592
383.5625,0.5,71,n2598
383.0625,0.5,72,n2593
383.5625,0.5,75,n2599
383.0625,0.5,80,n2595
384.08334,1.0,54,n2649
384.08334,1.0,58,n2650
384.08334,1.0,62,n2651
384.0625,1.0,66,n2615
384.0625,1.0,70,n2616
384.0625,1.0,78,n2618
385.08334,2.5,31,n2652
385.08334,2.5,43,n2653
385.0625,2.1145833,55,n2620
387.58334,2.5,29,n2656
387.58334,2.5,41,n2657
388.10208,0.114583336,71,n2630
388.21875,0.114583336,72,n2631
388.33334,0.114583336,74,n2632
388.45,0.114583336,76,n2633
388.68124,0.114583336,79,n2635
388.79584,0.114583336,81,n2636
388.9125,0.114583336,83,n2637
389.02707,0.114583336,84,n2638
389.14374,0.114583336,86,n2639
389.25833,0.114583336,88,n2640
389.4896,0.114583336,91,n2642
389.60626,0.114583336,93,n2643
389.72083,0.114583336,95,n2644
389.8375,0.114583336,96,n2645
390.125,0.5,100,n2661
391.125,0.5,69,n2679
391.625,0.5,69,n2682
391.125,0.5,72,n2680
391.625,0.5,72,n2683
391.125,0.5,76,n2681
391.625,0.5,76,n2684
391.375,0.25,81,n2664
391.875,0.25,81,n2667
391.625,0.25,84,n2665
391.625,0.25,88,n2666
392.625,0.5,64,n2688
392.625,0.5,68,n2689
392.125,0.5,69,n2685
392.625,0.5,71,n2690
392.125,0.5,72,n2686
392.125,0.5,76,n2687
392.875,0.25,76,n2673
392.375,0.25,84,n2670
392.375,0.25,88,n2671
393.125,0.5,67,n2709
393.625,0.5,67,n2712
393.125,0.5,70,n2710
393.625,0.5,70,n2713
393.125,0.5,74,n2711
393.625,0.5,74,n2714
393.375,0.25,79,n2692
393.875,0.25,79,n2695
393.625,0.25,82,n2693
393.625,0.25,86,n2694
394.125,0.5,67,n2715
394.625,0.5,67,n2718
394.125,0.5,70,n2716
394.625,0.5,70,n2719
394.125,0.5,74,n2717
394.625,0.5,74,n2720
394.375,0.25,79,n2697
394.875,0.25,79,n2700
394.375,0.25,82,n2698
394.875,0.25,82,n2701
394.375,0.25,86,n2699
394.875,0.25,86,n2702
395.125,0.5,67,n2721
395.625,0.5,68,n2724
395.125,0.5,70,n2722
395.125,0.5,74,n2723
395.625,0.5,75,n2726
395.375,0.25,79,n2703
395.875,0.25,80,n2706
395.375,0.25,82,n2704
395.375,0.25,86,n2705
396.125,1.0,69,n2745
396.125,1.0,72,n2746
396.125,1.0,76,n2747
396.375,0.25,81,n2728
396.875,0.25,81,n2731
396.625,0.25,84,n2729
396.625,0.25,88,n2730
397.125,0.5,69,n2748
397.625,0.5,69,n2751
397.125,0.5,72,n2749
397.625,0.5,72,n2752
397.125,0.5,76,n2750
397.625,0.5,76,n2753
397.375,0.25,81,n2733
397.875,0.25,81,n2736
397.375,0.25,84,n2734
397.875,0.25,84,n2737
397.375,0.25,88,n2735
397.875,0.25,88,n2738
398.625,0.5,64,n2757
398.625,0.5,68,n2758
398.125,0.5,69,n2754
398.625,0.5,71,n2759
398.125,0.5,72,n2755
398.125,0.5,76,n2756
398.875,0.25,76,n2742
398.875,0.25,83,n2744
399.125,0.5,67,n2775
399.625,0.5,67,n2778
399.125,0.5,70,n2776
399.625,0.5,70,n2779
399.125,0.5,74,n2777
399.625,0.5,74,n2780
399.375,0.25,79,n2761
399.875,0.25,79,n2764
399.625,0.25,82,n2762
399.625,0.25,86,n2763
400.125,0.5,66,n2781
400.625,0.5,66,n2784
400.125,0.5,69,n2782
400.625,0.5,69,n2785
400.125,0.5,73,n2783
400.625,0.5,73,n2786
400.375,0.25,78,n2766
400.875,0.25,78,n2769
401.125,0.5,65,n2787
401.625,0.5,65,n2790
401.125,0.5,69,n2788
401.625,0.5,69,n2791
401.125,0.5,73,n2789
401.625,0.5,73,n2792
401.375,0.25,77,n2771
401.875,0.25,77,n2774
401.625,0.25,81,n2772
401.625,0.25,85,n2773
402.125,1.0,64,n2811
402.125,1.0,68,n2812
402.125,1.0,72,n2813
402.375,0.25,76,n2794
402.875,0.25,76,n2797
402.625,0.25,80,n2795
402.625,0.25,84,n2796
403.125,0.5,64,n2814
403.625,0.5,64,n2817
403.125,0.5,68,n2815
403.625,0.5,68,n2818
403.125,0.5,72,n2816
403.625,0.5,72,n2819
403.375,0.25,76,n2799
403.875,0.25,76,n2802
403.375,0.25,80,n2800
403.875,0.25,80,n2803
403.375,0.25,84,n2801
403.875,0.25,84,n2804
404.125,0.5,60,n2820
404.625,0.5,60,n2823
404.125,0.5,64,n2821
404.625,0.5,64,n2824
404.125,0.5,68,n2822
404.625,0.5,68,n2825
404.375,0.25,72,n2805
404.875,0.25,72,n2808
404.375,0.25,76,n2806
404.875,0.25,76,n2809
404.375,0.25,80,n2807
404.875,0.25,80,n2810
405.125,0.5,55,n2841
405.625,0.5,55,n2844
405.125,0.5,58,n2842
405.625,0.5,58,n2845
405.125,0.5,62,n2843
405.625,0.5,62,n2846
405.375,0.25,67,n2827
405.875,0.25,67,n2830
405.625,0.25,70,n2828
405.625,0.25,74,n2829
406.125,0.5,54,n2847
406.625,0.5,54,n2850
406.125,0.5,57,n2848
406.625,0.5,57,n2851
406.125,0.5,61,n2849
406.625,0.5,61,n2852
406.375,0.25,66,n2832
406.875,0.25,66,n2835
406.625,0.25,69,n2833
407.125,0.5,53,n2853
407.625,0.5,53,n2856
407.125,0.5,57,n2854
407.625,0.5,57,n2857
407.125,0.5,61,n2855
407.625,0.5,61,n2858
407.375,0.25,65,n2837
407.875,0.25,65,n2840
407.625,0.25,69,n2838
407.625,0.25,73,n2839
408.125,1.0,52,n2877
408.125,1.0,56,n2878
408.125,1.0,60,n2879
408.375,0.25,64,n2860
408.875,0.25,64,n2863
409.375,0.25,64,n2865
408.625,0.25,68,n2861
409.375,0.25,68,n2866
408.625,0.25,72,n2862
409.375,0.25,72,n2867
409.125,0.5,52,n2880
409.625,0.5,52,n2883
409.125,0.5,56,n2881
409.625,0.5,56,n2884
409.125,0.5,60,n2882
409.625,0.5,60,n2885
409.875,0.25,68,n2869
409.875,0.25,72,n2870
410.125,0.5,48,n2886
412.125,0.5,48,n2905
412.625,0.5,48,n2907
413.125,0.5,48,n2909
410.125,0.5,52,n2887
410.625,0.5,52,n2890
410.125,0.5,56,n2888
410.625,0.5,56,n2891
410.375,0.25,60,n2871
410.875,0.25,60,n2874
412.125,0.5,60,n2906
412.625,0.5,60,n2908
413.125,0.5,60,n2910
410.375,0.25,64,n2872
410.875,0.25,64,n2875
410.375,0.25,68,n2873
410.875,0.25,68,n2876
411.125,3.0,32,n2913
411.125,3.0,44,n2914
411.125,0.25,56,n2892
412.125,0.25,56,n2896
412.625,0.25,56,n2898
413.125,0.25,56,n2900
411.375,0.25,58,n2893
411.875,0.25,58,n2895
412.375,0.25,58,n2897
412.875,0.25,58,n2899
413.625,0.5,48,n2911
413.375,0.25,58,n2901
413.625,0.5,60,n2912
414.125,0.5,50,n2928
414.625,0.5,50,n2930
414.125,0.25,56,n2916
414.125,0.5,62,n2929
414.625,0.5,62,n2931
414.125,3.0,68,n2915
415.125,1.0,50,n2932
415.125,0.25,56,n2920
415.625,0.25,56,n2922
416.125,0.25,56,n2924
415.125,1.0,62,n2933
416.125,1.0,50,n2934
416.125,1.0,62,n2935
417.125,3.0,30,n2957
417.125,3.0,42,n2958
417.125,0.25,56,n2936
417.625,0.25,56,n2938
417.375,0.25,58,n2937
417.875,0.25,58,n2939
418.125,0.5,48,n2949
418.625,0.5,48,n2951
418.125,0.25,56,n2940
418.625,0.25,56,n2942
418.375,0.25,58,n2941
418.125,0.5,60,n2950
418.625,0.5,60,n2952
419.125,0.5,48,n2953
419.625,0.5,48,n2955
419.125,0.5,60,n2954
419.625,0.5,60,n2956
420.125,0.5,50,n2973
420.625,0.5,50,n2975
420.125,0.5,62,n2974
420.625,0.5,62,n2976
420.125,1.0,70,n2959
421.125,1.0,50,n2977
421.125,0.25,56,n2965
421.125,1.0,62,n2978
421.125,2.0,68,n2960
422.125,1.0,50,n2979
422.125,0.25,56,n2969
422.625,0.25,56,n2971
423.375,0.25,58,n2982
423.875,0.25,58,n2984
424.375,0.25,58,n2986
424.875,0.25,58,n2988
425.375,0.25,58,n2990
422.125,1.0,62,n2980
423.125,3.0,29,n3002
423.125,3.0,41,n3003
423.125,0.25,56,n2981
423.625,0.25,56,n2983
424.125,0.5,48,n2994
424.625,0.5,48,n2996
424.125,0.25,56,n2985
424.625,0.25,56,n2987
425.125,0.25,56,n2989
425.625,0.25,56,n2991
424.125,0.5,60,n2995
424.625,0.5,60,n2997
425.125,0.5,48,n2998
425.625,0.5,48,n3000
425.875,0.25,58,n2992
425.125,0.5,60,n2999
425.625,0.5,60,n3001
426.125,0.5,50,n3018
426.625,0.5,50,n3020
426.125,0.5,62,n3019
426.625,0.5,62,n3021
426.125,1.0,70,n3004
427.125,1.0,50,n3022
427.125,0.25,56,n3010
427.875,0.25,58,n3013
427.125,1.0,62,n3023
427.125,2.0,68,n3005
428.125,1.0,50,n3024
428.125,0.25,56,n3014
428.375,0.25,58,n3015
428.125,1.0,62,n3025
429.125,1.0,60,n3040
429.125,0.25,68,n3028
429.625,0.25,68,n3030
429.375,0.25,70,n3029
429.875,0.25,70,n3031
429.125,2.0,80,n3026
430.125,1.0,62,n3041
430.125,0.25,68,n3032
430.625,0.25,68,n3034
430.375,0.25,70,n3033
430.875,0.25,70,n3035
431.125,1.0,72,n3042
431.125,0.25,80,n3036
431.625,0.25,80,n3038
431.375,0.25,82,n3037
431.875,0.25,82,n3039
431.125,2.0,92,n3027
432.125,1.0,74,n3057
432.125,0.25,80,n3045
432.625,0.25,80,n3047
432.375,0.25,82,n3046
432.875,0.25,82,n3048
433.125,1.0,84,n3058
433.125,0.25,92,n3049
433.625,0.25,92,n3051
433.375,0.25,94,n3050
433.875,0.25,94,n3052
433.125,2.0,104,n3044
434.125,1.0,86,n3059
434.125,0.25,92,n3053
434.625,0.25,92,n3055
434.375,0.25,94,n3054
434.875,0.25,94,n3056
435.125,1.0,28,n3080
435.125,1.0,40,n3081
435.625,0.25,88,n3063
435.375,0.25,93,n3062
435.125,0.25,96,n3060
435.875,0.25,96,n3064
437.125,0.25,96,n3075
435.125,0.25,100,n3061
435.875,0.25,100,n3065
436.125,1.0,29,n3082
436.125,1.0,41,n3083
436.375,0.25,86,n3068
436.875,0.25,86,n3072
436.375,0.25,91,n3069
438.125,0.25,91,n3086
436.125,0.25,95,n3066
436.625,0.25,95,n3070
436.125,0.25,98,n3067
436.625,0.25,98,n3071
437.125,1.0,31,n3084
437.125,1.0,43,n3085
437.625,0.25,84,n3077
437.375,0.25,89,n3076
437.125,0.25,93,n3074
437.875,0.25,93,n3078
437.875,0.25,96,n3079
438.125,1.0,33,n3108
438.125,1.0,45,n3109
438.375,0.25,83,n3088
438.875,0.25,83,n3092
438.375,0.25,88,n3089
438.875,0.25,88,n3093
438.625,0.25,91,n3090
438.125,0.25,95,n3087
438.625,0.25,95,n3091
439.125,1.0,35,n3110
439.125,1.0,47,n3111
439.625,0.25,81,n3097
439.375,0.25,86,n3096
439.125,0.25,89,n3094
439.875,0.25,89,n3098
439.125,0.25,93,n3095
439.875,0.25,93,n3099
440.125,1.0,36,n3112
440.125,1.0,48,n3113
440.375,0.25,79,n3102
440.875,0.25,79,n3106
440.375,0.25,84,n3103
440.875,0.25,84,n3107
440.125,0.25,88,n3100
440.625,0.25,88,n3104
440.125,0.25,91,n3101
440.625,0.25,91,n3105
441.125,1.0,38,n3134
441.125,1.0,50,n3135
441.625,0.25,77,n3117
441.375,0.25,83,n3116
441.125,0.25,86,n3114
441.875,0.25,86,n3118
441.125,0.25,89,n3115
441.875,0.25,89,n3119
442.125,1.0,40,n3136
442.125,1.0,52,n3137
442.375,0.25,76,n3122
442.875,0.25,76,n3126
442.375,0.25,81,n3123
442.125,0.25,84,n3120
442.625,0.25,84,n3124
442.125,0.25,88,n3121
442.625,0.25,88,n3125
443.125,1.0,41,n3138
443.125,1.0,53,n3139
443.625,0.25,74,n3131
443.375,0.25,79,n3130
443.125,0.25,83,n3128
443.875,0.25,83,n3132
443.125,0.25,86,n3129
443.875,0.25,86,n3133
444.125,1.0,43,n3162
444.125,1.0,55,n3163
444.375,0.25,72,n3142
444.875,0.25,72,n3146
444.375,0.25,77,n3143
444.125,0.25,81,n3140
444.625,0.25,81,n3144
444.125,0.25,84,n3141
444.625,0.25,84,n3145
445.125,1.0,45,n3164
445.125,1.0,57,n3165
445.625,0.25,71,n3151
445.375,0.25,76,n3150
445.125,0.25,79,n3148
445.875,0.25,79,n3152
445.125,0.25,83,n3149
445.875,0.25,83,n3153
446.125,1.0,47,n3166
446.125,1.0,59,n3167
446.375,0.25,69,n3156
446.875,0.25,69,n3160
446.375,0.25,74,n3157
446.125,0.25,77,n3154
446.625,0.25,77,n3158
446.125,0.25,81,n3155
446.625,0.25,81,n3159
447.125,1.0,48,n3187
447.125,1.0,60,n3188
447.625,0.25,67,n3171
447.375,0.25,72,n3170
447.125,0.25,76,n3168
447.875,0.25,76,n3172
447.125,0.25,79,n3169
447.875,0.25,79,n3173
448.125,1.0,50,n3189
448.375,0.25,65,n3176
448.875,0.25,65,n3180
448.375,0.25,71,n3177
448.125,0.25,74,n3174
448.625,0.25,74,n3178
448.125,0.25,77,n3175
448.625,0.25,77,n3179
449.125,1.0,52,n3190
449.625,0.25,64,n3185
449.375,0.25,69,n3184
449.125,0.25,72,n3182
449.125,0.25,76,n3183
449.875,0.25,76,n3186
450.125,1.0,53,n3213
450.375,0.25,62,n3193
450.875,0.25,62,n3197
450.375,0.25,67,n3194
450.125,0.25,71,n3191
450.625,0.25,71,n3195
450.125,0.25,74,n3192
450.625,0.25,74,n3196
451.125,1.0,55,n3214
451.625,0.25,60,n3202
451.375,0.25,65,n3201
451.125,0.25,69,n3199
451.875,0.25,69,n3203
451.125,0.25,72,n3200
451.875,0.25,72,n3204
452.125,1.0,57,n3215
452.375,0.25,59,n3207
452.875,0.25,59,n3211
452.375,0.25,64,n3208
452.875,0.25,64,n3212
452.125,0.25,67,n3205
452.625,0.25,67,n3209
452.125,0.25,71,n3206
452.625,0.25,71,n3210
453.125,7.0,38,n3237
453.125,7.0,45,n3238
453.125,7.0,53,n3239
453.125,3.0,57,n3216
453.125,3.0,59,n3217
453.125,3.0,62,n3218
453.125,3.0,65,n3219
453.125,3.25,69,n3220
460.125,5.0,41,n3271
460.125,5.0,48,n3272
460.125,5.0,53,n3273
460.125,3.0,57,n3243
460.125,3.0,60,n3244
469.125,1.0,60,n3267
458.125,0.5,64,n3233
458.0,0.125,65,n3232
460.125,3.0,65,n3245
458.625,0.5,65,n3234
457.875,0.125,67,n3231
459.125,0.5,67,n3235
457.75,0.125,69,n3230
460.125,3.25,69,n3246
457.125,0.125,71,n3225
457.625,0.125,71,n3229
464.125,0.125,71,n3251
456.875,0.25,72,n3224
457.25,0.125,72,n3226
457.5,0.125,72,n3228
456.625,0.25,74,n3223
457.375,0.125,74,n3227
456.375,0.25,76,n3222
473.125,3.125,59,n3289
467.125,0.5,62,n3263
467.625,0.5,64,n3264
468.125,0.5,65,n3265
468.625,0.5,67,n3266
479.625,3.125,59,n3321
479.5,0.125,60,n3317
479.375,0.125,62,n3316
479.25,0.125,64,n3315
479.125,0.125,65,n3314
479.0,0.125,67,n3313
476.875,0.125,69,n3296
477.0,0.125,71,n3297
477.125,0.125,72,n3298
477.25,0.125,74,n3299
477.375,0.125,76,n3300
478.375,0.125,76,n3308
477.5,0.125,77,n3301
478.25,0.125,77,n3307
477.625,0.125,79,n3302
478.125,0.125,79,n3306
477.75,0.125,81,n3303
478.0,0.125,81,n3305
477.875,0.125,83,n3304
486.125,3.125,59,n3353
486.0,0.125,61,n3349
485.875,0.125,63,n3348
485.75,0.125,65,n3347
485.625,0.125,67,n3346
485.5,0.125,69,n3345
483.375,0.125,71,n3328
483.5,0.125,73,n3329
483.625,0.125,75,n3330
483.75,0.125,77,n3331
483.875,0.125,79,n3332
484.0,0.125,81,n3333
484.75,0.125,81,n3339
484.125,0.125,83,n3334
484.625,0.125,83,n3338
484.25,0.125,85,n3335
484.5,0.125,85,n3337
484.375,0.125,87,n3336
492.625,3.125,59,n3385
492.5,0.125,60,n3381
492.375,0.125,62,n3380
489.5,0.125,64,n3357
489.625,0.125,65,n3358
489.75,0.125,67,n3359
489.875,0.125,69,n3360
490.0,0.125,71,n3361
490.125,0.125,72,n3362
490.25,0.125,74,n3363
490.375,0.125,76,n3364
491.375,0.125,76,n3372
490.5,0.125,77,n3365
491.25,0.125,77,n3371
490.625,0.125,79,n3366
491.125,0.125,79,n3370
490.75,0.125,81,n3367
491.0,0.125,81,n3369
490.875,0.125,83,n3368
499.125,3.125,59,n3417
502.25,0.125,61,n3419
499.0,0.125,61,n3413
495.75,0.125,61,n3387
495.875,0.125,63,n3388
502.375,0.125,63,n3420
498.875,0.125,63,n3412
502.5,0.125,65,n3421
498.75,0.125,65,n3411
496.0,0.125,65,n3389
502.625,0.125,67,n3422
498.625,0.125,67,n3410
496.125,0.125,67,n3390
502.75,0.125,69,n3423
498.5,0.125,69,n3409
496.25,0.125,69,n3391
496.375,0.125,71,n3392
498.375,0.125,71,n3408
496.5,0.125,73,n3393
498.25,0.125,73,n3407
496.625,0.125,75,n3394
498.125,0.125,75,n3406
496.75,0.125,77,n3395
498.0,0.125,77,n3405
496.875,0.125,79,n3396
497.875,0.125,79,n3404
497.0,0.125,81,n3397
497.75,0.125,81,n3403
497.125,0.125,83,n3398
497.625,0.125,83,n3402
497.25,0.125,85,n3399
497.5,0.125,85,n3401
497.375,0.125,87,n3400
502.875,0.125,71,n3424
503.0,0.125,73,n3425
506.625,0.125,75,n3454
506.75,0.125,77,n3455
506.875,0.125,79,n3456
507.0,0.125,81,n3457
507.125,0.125,83,n3458
507.375,0.125,87,n3460
507.5,0.5,89,n3468
508.0,0.5,91,n3469
508.5,0.5,93,n3470
509.0,0.5,95,n3471
509.5,0.5,97,n3472
510.0,0.5,99,n3473
510.5,3.0,100,n3475
513.5,0.25,29,n3482
513.75,0.25,41,n3483
514.0,3.0,57,n3484
514.0,3.0,60,n3485
514.0,3.0,64,n3486
514.0,3.0,69,n3478
514.0,3.0,72,n3479
514.0,3.0,76,n3480
514.0,3.0,81,n3481
517.0,0.25,32,n3492
517.25,0.25,44,n3493
517.5,3.0,54,n3494
517.5,3.0,56,n3495
517.5,3.0,60,n3496
517.5,3.0,64,n3488
517.5,3.0,68,n3489
517.5,3.0,72,n3490
517.5,3.0,76,n3491
520.5,0.25,31,n3502
520.75,0.25,43,n3503
521.0,3.0,53,n3504
521.0,3.0,59,n3505
521.0,3.0,63,n3506
521.0,3.0,67,n3498
521.0,3.0,71,n3499
521.0,3.0,75,n3500
521.0,3.0,79,n3501
524.0,0.25,36,n3512
524.25,0.25,48,n3513
524.5,3.0,52,n3514
524.5,3.0,58,n3515
524.5,3.0,62,n3516
524.5,3.0,67,n3508
524.5,3.0,70,n3509
524.5,3.0,74,n3510
524.5,3.0,79,n3511
527.5,0.25,28,n3523
527.75,0.25,40,n3524
528.0,0.25,47,n3525
528.25,3.0,52,n3526
528.25,3.0,59,n3527
528.25,3.0,62,n3528
528.25,3.0,64,n3519
528.25,3.0,67,n3520
528.25,3.0,71,n3521
528.25,3.0,76,n3522
531.25,0.25,21,n3534
531.5,0.25,33,n3535
531.75,0.25,40,n3536
532.0,0.25,45,n3537
532.25,0.25,52,n3538
532.5,0.25,57,n3539
533.25,3.0,57,n3542
532.75,0.25,60,n3540
533.25,3.0,60,n3543
533.0,0.25,64,n3541
533.25,3.0,64,n3544
533.25,3.0,69,n3530
533.25,3.0,72,n3531
533.25,3.0,76,n3532
533.25,3.0,81,n3533
