onset_sec,duration_sec,velocity,pitch,id
182.22266,1.0664062,71,66,n1560
181.90364,1.3567709,76,68,n1558
181.88281,0.91796875,74,74,n1556
181.89844,0.9036458,77,76,n1557
181.8737,1.4153646,99,86,n1555
183.26562,2.3085938,64,39,n1572
183.26433,2.3411458,67,48,n1571
183.27473,2.311198,74,51,n1573
182.54558,0.71744794,57,56,n1562
183.26302,0.7942708,83,56,n1570
182.83984,0.44921875,54,59,n1568
182.82683,0.47395834,72,62,n1567
182.54558,0.74348956,61,64,n1563
183.26042,0.78776044,85,68,n1569
182.80078,0.48828125,66,74,n1565
182.80208,0.48697916,71,76,n1566
182.78386,0.5052083,88,80,n1564
184.0573,0.76171875,67,56,n1580
183.74348,0.78255206,57,60,n1575
184.52605,0.6432292,64,60,n1585
183.72786,1.4335938,67,63,n1574
184.51172,1.0625,68,67,n1584
184.04817,1.5572916,74,68,n1578
184.04688,0.45572916,67,72,n1577
184.50261,0.640625,74,72,n1582
184.05339,0.45572916,58,75,n1579
184.50911,0.61588544,69,75,n1583
184.01433,1.5911459,99,80,n1576
184.4961,1.109375,104,82,n1581
185.57422,2.1875,65,39,n1593
185.57552,2.1510417,68,46,n1595
185.57942,2.1523438,62,49,n1596
185.58594,2.1757812,65,51,n1598
185.58073,0.76171875,81,55,n1597
184.81902,0.7864583,58,56,n1586
185.16927,0.4361979,68,60,n1592
185.16145,0.4440104,76,63,n1591
184.82683,0.81901044,62,65,n1587
185.57422,0.765625,87,67,n1594
185.14323,0.4622396,58,72,n1590
185.125,0.48046875,71,75,n1589
185.11848,0.48697916,86,84,n1588
186.34245,0.6640625,74,55,n1604
186.0,0.6979167,61,58,n1599
186.69792,0.6354167,55,58,n1607
186.00652,1.3125,65,61,n1600
186.6836,1.078125,65,65,n1606
186.33984,1.421875,76,67,n1603
186.35156,0.9505208,72,73,n1605
186.32422,0.97526044,66,75,n1601
186.32422,1.4375,95,85,n1602
187.74089,0.171875,54,37,n1619
187.72656,0.23307292,69,46,n1616
187.73177,1.2278646,65,49,n1618
187.73047,0.73828125,77,54,n1617
187.00652,0.7552083,55,55,n1609
187.33333,0.4283854,57,58,n1614
187.31902,0.44921875,72,61,n1613
186.9987,0.7630208,67,63,n1608
187.72395,0.73567706,84,66,n1615
187.30208,0.4596354,65,73,n1612
187.29948,0.4622396,66,75,n1611
187.28386,0.4778646,80,79,n1610
188.46875,0.4908854,64,54,n1626
188.17448,0.74869794,60,58,n1621
188.92317,0.63932294,61,58,n1631
188.16797,0.7916667,68,61,n1620
188.90495,1.125,66,65,n1629
188.45964,0.5,75,66,n1625
188.45183,0.4544271,74,70,n1624
188.90625,0.6302083,75,70,n1630
188.44531,0.45833334,69,73,n1622
188.90364,1.1263021,69,73,n1628
188.89192,1.1380209,89,77,n1627
188.44792,0.51171875,89,78,n1623
189.97786,0.17057292,60,37,n1641
189.97786,0.20442708,58,47,n1642
189.98698,0.79557294,61,49,n1643
189.96875,0.7421875,64,53,n1640
189.25781,0.77213544,48,54,n1633
189.5625,0.4674479,57,58,n1638
189.54948,0.48046875,70,61,n1637
189.95703,0.75,78,62,n1639
189.25,0.77994794,65,63,n1632
189.54688,0.4830729,68,66,n1636
189.53645,0.4934896,58,70,n1635
189.52864,0.50130206,78,75,n1634
190.71094,0.3372396,64,53,n1650
190.38152,0.40104166,56,56,n1644
191.05989,0.58463544,47,56,n1653
190.38411,0.3984375,56,59,n1645
191.03777,0.6067708,63,61,n1652
190.70703,0.9375,73,62,n1647
190.70964,0.9348958,64,65,n1649
190.70833,0.93619794,63,68,n1648
190.71223,0.9322917,61,71,n1651
190.6914,0.953125,77,74,n1646
192.11589,0.096354164,51,37,n1664
192.10677,0.12760417,59,46,n1663
192.09766,0.14973958,62,49,n1662
191.36848,0.3658854,53,53,n1654
192.08333,0.72526044,68,54,n1661
191.67317,0.4752604,53,56,n1659
191.3737,0.27083334,57,59,n1655
191.64714,0.50130206,70,65,n1657
192.07942,0.72526044,76,66,n1660
191.63802,0.07421875,75,73,n1656
192.8086,0.49739584,67,54,n1671
192.5013,0.7916667,56,58,n1665
193.29297,0.6614583,57,58,n1676
192.5052,0.81380206,59,61,n1666
193.27473,1.1497396,69,65,n1673
192.80469,0.50130206,69,66,n1670
192.79297,0.48828125,66,70,n1668
193.28125,0.64453125,65,70,n1674
192.80339,0.4856771,61,73,n1669
193.28906,0.63411456,59,73,n1675
193.26302,1.1614584,82,80,n1672
192.77995,0.5260417,86,82,n1667
194.40755,1.078125,53,37,n1686
194.42969,1.0559896,50,47,n1688
194.42058,1.0651041,51,49,n1687
194.38933,0.9973958,58,53,n1685
193.6211,0.80338544,51,54,n1678
193.95442,0.4700521,50,58,n1683
193.9336,0.4908854,59,61,n1682
194.38802,0.99348956,68,62,n1684
193.6198,0.8046875,60,63,n1677
193.92578,0.4986979,50,70,n1681
193.92317,0.50130206,45,73,n1680
193.89323,0.53125,76,78,n1679
195.38672,0.40625,52,53,n1694
194.95703,0.5286458,52,56,n1689
195.81902,0.3059896,40,56,n1697
194.96094,0.52473956,53,59,n1690
195.79817,1.4492188,55,61,n1696
195.38152,0.4752604,64,62,n1693
195.3789,1.8684896,60,68,n1692
195.40755,1.8398438,49,71,n1695
195.3711,1.8763021,66,77,n1691
196.15625,0.6510417,38,53,n1699
196.8073,0.44010416,57,53,n1701
196.48828,1.3320312,44,56,n1700
196.13802,1.109375,53,59,n1698
197.77995,1.4010416,59,49,n1704
197.15886,0.6614583,62,50,n1702
197.47527,0.3580729,42,53,n1703
198.77473,0.40625,50,41,n1707
198.45573,0.72526044,47,44,n1706
198.14192,1.0390625,44,47,n1705
199.92969,1.2513021,50,37,n1710
199.13672,0.90755206,55,38,n1708
199.51953,0.5208333,40,41,n1709
201.07683,1.5390625,42,35,n1712
202.4414,2.2929688,42,36,n1713
200.41406,0.7890625,43,41,n1711
202.97005,0.84244794,36,60,n1714
203.79688,0.9375,39,64,n1718
203.3086,0.50390625,32,65,n1716
203.82031,0.9140625,40,67,n1719
203.29688,0.515625,50,69,n1715
203.77734,2.0377605,58,72,n1717
204.61067,0.13802083,33,35,n1723
204.8073,1.8880209,27,36,n1726
204.46223,0.2721354,44,60,n1722
204.18489,0.5494792,36,62,n1721
204.76823,0.15625,43,64,n1725
204.1823,0.5520833,33,65,n1720
204.76692,0.61328125,54,67,n1724
205.08073,0.734375,51,62,n1727
205.80989,0.13802083,51,65,n1732
205.3802,0.43489584,42,67,n1729
205.79948,0.8958333,65,69,n1731
205.35417,0.4609375,67,70,n1728
205.78125,1.5807291,69,74,n1730
206.56511,0.13020833,42,35,n1736
206.72266,3.8177083,30,36,n1738
206.41536,0.2799479,49,62,n1735
206.15886,0.5364583,40,64,n1734
206.72266,0.3125,49,65,n1739
206.15364,0.5416667,40,67,n1733
206.70703,0.65494794,65,69,n1737
207.03516,0.41927084,55,65,n1740
207.83464,0.46875,61,72,n1745
207.37239,0.48697916,52,74,n1742
207.82942,0.58463544,64,76,n1744
207.35417,0.47135416,71,77,n1741
207.82552,1.0833334,73,77,n1743
208.6211,0.296875,52,65,n1748
208.92839,0.35546875,50,69,n1751
208.29817,0.6197917,50,70,n1747
208.91667,0.3671875,52,72,n1750
208.29036,0.6276042,56,74,n1746
208.90886,0.96744794,72,77,n1749
209.60027,0.27604166,44,65,n1754
209.91536,0.625,43,67,n1757
209.26823,0.60807294,50,70,n1753
209.90886,0.63151044,51,70,n1756
209.25261,0.62369794,58,74,n1752
209.89062,0.75130206,69,77,n1755
210.55339,1.3945312,54,65,n1760
210.27864,0.26171875,46,69,n1759
210.79688,1.1393229,47,69,n1761
210.25261,0.2877604,56,72,n1758
210.95052,1.5117188,60,77,n1762
211.2448,1.1705729,72,84,n1763
211.61719,0.84505206,42,53,n1764
212.33984,0.49739584,37,64,n1768
211.94792,0.51432294,40,65,n1766
212.33203,0.18489583,39,67,n1767
211.9362,0.5260417,45,69,n1765
212.44011,2.0026042,56,72,n1770
212.41536,2.1367188,76,84,n1769
213.08333,0.3997396,50,53,n1773
213.43489,1.0078125,49,60,n1775
212.79297,0.0703125,43,62,n1772
213.42058,1.0221354,51,64,n1774
212.77605,0.70703125,45,65,n1771
213.74089,0.70182294,38,53,n1776
214.3698,0.50651044,44,65,n1779
214.0677,0.375,41,67,n1778
214.3802,0.49609375,51,69,n1780
214.04297,0.3997396,61,70,n1777
215.20183,0.45703125,21,53,n1785
215.51433,0.65755206,48,62,n1786
214.83984,0.0859375,48,64,n1784
215.51692,0.66015625,41,65,n1787
214.82292,0.8359375,54,67,n1783
215.83203,0.8463542,41,53,n1788
216.54297,1.1458334,27,60,n1792
216.17188,0.50651044,35,62,n1789
216.54167,1.1783854,37,64,n1791
216.17708,0.50130206,38,65,n1790
216.67188,1.0143229,51,77,n1794
216.65886,0.9921875,67,89,n1793
217.35938,0.3606771,39,53,n1797
217.6914,0.9505208,46,57,n1801
217.03125,0.68880206,44,58,n1795
217.6888,0.953125,40,60,n1800
217.03777,0.6822917,46,62,n1796
217.6862,0.9557292,49,77,n1799
217.65105,0.98307294,71,89,n1798
218.3073,0.3346354,50,53,n1804
218.58464,0.3919271,40,55,n1806
217.97005,0.5911458,55,58,n1802
218.5612,0.4700521,52,58,n1805
217.97656,0.66536456,57,62,n1803
218.65105,1.1080729,59,77,n1808
218.63411,1.125,80,89,n1807
219.28516,1.2213541,50,53,n1811
218.93489,0.68619794,54,57,n1809
219.6211,0.8854167,52,57,n1812
218.95183,0.8072917,50,60,n1810
219.77214,1.1510416,62,84,n1814
219.7552,1.1497396,80,96,n1813
220.1875,0.73567706,48,41,n1815
220.84375,0.50390625,48,52,n1819
220.50652,0.41666666,50,53,n1816
220.84245,0.5052083,45,55,n1818
220.50652,0.41666666,51,57,n1817
220.92969,0.97005206,57,84,n1821
220.90495,0.9817708,75,96,n1820
221.60677,0.74348956,50,41,n1824
221.91927,0.4309896,46,48,n1828
221.30208,0.078125,50,50,n1823
221.91667,0.43359375,46,52,n1827
221.29036,0.65234375,52,53,n1822
221.89973,0.059895832,49,84,n1826
221.88672,1.0533854,66,96,n1825
222.58723,0.37760416,47,41,n1832
222.98698,1.6705729,36,46,n1836
222.25911,0.7057292,47,50,n1831
222.97136,1.6861979,36,50,n1835
222.2539,0.7109375,47,53,n1830
222.96484,1.6927084,44,84,n1834
222.94011,1.7174479,60,96,n1833
223.79817,1.4231771,38,41,n1839
224.53645,1.5533854,36,45,n1840
223.34895,1.1927084,47,48,n1837
224.54167,1.6445312,25,48,n1841
223.36067,1.296875,45,52,n1838
224.64323,4.8294272,45,89,n1843
224.6237,4.841146,58,101,n1842
226.10286,0.7135417,38,38,n1848
225.67188,0.51432294,46,40,n1845
225.22136,0.8645833,42,41,n1844
226.08594,1.0859375,46,41,n1846
226.08984,1.0872396,44,45,n1847
227.18098,0.33984375,40,36,n1853
226.8164,0.3971354,37,38,n1850
226.49219,0.7213542,42,40,n1849
227.17188,1.0859375,39,41,n1851
227.17708,1.0625,41,45,n1852
228.25652,0.7265625,39,34,n1857
227.86198,0.4296875,36,36,n1855
227.52083,0.7708333,39,38,n1854
228.25781,1.1067709,30,41,n1858
228.23958,1.2708334,30,45,n1856
229.2513,0.2591146,23,33,n1861
228.98308,0.52734375,31,34,n1860
228.63411,0.87630206,33,36,n1859
229.36458,0.2578125,38,41,n1862
229.48308,1.2851562,46,48,n1865
229.47266,2.373698,41,89,n1864
229.46484,2.359375,52,101,n1863
230.75781,0.70703125,34,38,n1869
230.33984,0.4283854,47,40,n1867
229.92448,0.83984375,43,41,n1866
230.76433,1.0846354,33,41,n1870
230.74348,1.1263021,45,45,n1868
231.86067,0.7473958,36,36,n1876
231.46484,0.4388021,42,38,n1872
231.1289,0.77473956,44,40,n1871
231.84895,1.1848959,35,41,n1875
231.8698,1.1731771,37,45,n1877
231.84636,3.1054688,46,89,n1874
231.82422,3.1158855,63,101,n1873
233.04427,0.421875,45,34,n1882
232.60808,0.5026042,42,36,n1879
232.21875,0.89192706,40,38,n1878
233.03386,1.5807291,38,41,n1880
233.04297,2.0091145,42,45,n1881
234.45442,0.59765625,33,33,n1885
233.97266,1.0794271,30,34,n1884
233.47527,1.5768229,44,36,n1883
234.61458,1.1510416,35,41,n1886
234.97656,1.4427084,45,48,n1889
234.95183,3.0546875,48,89,n1888
234.94011,3.1666667,54,101,n1887
237.3164,2.5729167,40,38,n1894
236.4388,0.9088542,53,40,n1891
235.76562,0.7942708,50,41,n1890
237.30208,3.9596355,39,41,n1893
237.29688,3.1197917,45,45,n1892
241.27083,1.7122396,47,34,n1898
240.45312,0.85807294,51,36,n1896
239.88933,0.7161458,49,38,n1895
241.26172,3.046875,32,41,n1897
241.32292,2.985677,12,45,n1899
242.85417,1.2018229,47,35,n1900
244.05598,0.25260416,48,35,n1901
244.26042,0.18619792,55,36,n1902
244.48438,0.45833334,51,38,n1903
247.94661,2.5273438,40,33,n1907
244.9362,3.1796875,42,36,n1906
244.9336,3.1822917,40,41,n1905
244.9323,5.5416665,43,45,n1904
250.33723,10.222656,30,29,n1908
250.89453,9.665364,34,41,n1909
252.32812,8.2317705,29,45,n1910
